Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Iar primarul satului , Cu năravul dracului Vâră mîna pe sub scoarță , Scoate un bici plumbuit , Trage la țăran în spate , Trage una , trage două , Trage mereu , pân- la nouă , Iar țăranul satului , Vâră mâna pe sub scoarță , Scoate o bâtă cioguroasă , Trage la primar pe spate , Trage una , trage două , Trage pân- la patruzeci și nouă .","Iar primarul satului , Cu năravul dracului Vâră mîna pe sub scoarță , Scoate un bici plumbuit , Trage la țăran în spate , Trage una , trage două , Trage mereu , pân- la nouă , Iar țăranul satului , Vâră mâna pe sub scoarță , Scoate o bâtă cioguroasă , Trage la primar","Iar primarul satului , Cu năravul dracului Vâră mîna pe sub scoarță , Scoate un bici plumbuit , Trage la țăran în spate , Trage una , trage două , Trage mereu , pân- la nouă , Iar țăranul satului , Vâră mâna pe sub scoarță , Scoate o bâtă cioguroasă , Trage pe spate","Iar primarul satului , Cu năravul dracului Vâră mîna pe sub scoarță , Scoate un bici plumbuit , Trage la țăran în spate , Trage una , trage două , Trage mereu , pân- la nouă , Iar țăranul satului , Vâră mâna pe sub scoarță , Scoate o bâtă cioguroasă , Trage la primar","Iar primarul satului , Cu năravul dracului Vâră mîna pe sub scoarță , Scoate un bici plumbuit , Trage la țăran în spate , Trage una , trage două , Trage mereu , pân- la nouă , Iar țăranul satului , Vâră mâna pe sub scoarță , Scoate o bâtă cioguroasă , Trage pe spate",la primar,pe spate,trage,la primar,pe spate,2,2,la,pe,primar,spate,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Într- o joi de dimineață Ghiță -i cu nevasta -n piață , Vine turcu ș- o negoață : Cât vrei , Ghiță , pe nevastă ?",Într- o joi de dimineață Ghiță -i cu nevasta,Într- o joi de dimineață Ghiță -i -n piață,Într- o joi de dimineață Ghiță -i cu nevasta,Într- o joi de dimineață Ghiță -i -n piață,cu nevastă,în piață,fi,cu nevasta,-n piață,2,2,cu,în,nevastă,piață,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Am lăsat -o -n dial la cruce , Să v- aducă turtă dulce , Turtă dulce și susan , C- ați rămas copii orfani !",Am lăsat -o -n dial,Am lăsat -o la cruce,Am lăsat -o -n dial,Am lăsat -o la cruce,în deal,la cruce,lăsa,-n dial,la cruce,2,2,în,la,deal,cruce,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Pe mormântu la fetiță Crește -un puișor de viță ; Pe mormântu la băiat Crește -un puișor de brad .,Pe mormântu,la fetiță,Pe mormântu,la fetiță,pe mormânt,la fetiță,crește,Pe mormântu,la fetiță,2,2,pe,la,mormânt,fetiță,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
Pe mormântu la fetiță Crește -un puișor de viță ; Pe mormântu la băiat Crește -un puișor de brad .,Pe mormântu la fetiță Crește -un puișor de viță ; Pe mormântu,Pe mormântu la fetiță Crește -un puișor de viță ; la băiat,Pe mormântu la fetiță Crește -un puișor de viță ; Pe mormântu,Pe mormântu la fetiță Crește -un puișor de viță ; la băiat,pe mormânt,la băiat,crește,Pe mormântu,la băiat,2,2,pe,la,mormânt,băiat,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Turcilor , boerilor , Maria a murit , Am îngropat -o -n grădină , În grădină după casă , Să -mi vie miroznă -n casă .","Turcilor , boerilor , Maria a murit , Am îngropat -o -n grădină , În grădină","Turcilor , boerilor , Maria a murit , Am îngropat -o după casă","Turcilor , boerilor , Maria a murit , Am îngropat -o -n grădină","Turcilor , boerilor , Maria a murit , Am îngropat -o după casă",în grădină,după casă,îngropa,"-n grădină , În grădină",după casă,5,2,în,după,grădină,casă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Meșterul Manole ; Pe Argeș în jos , Pe un mal frumos Negru vodă trece Cu tovarăși zece , Nouă meșteri mari , Calfe și zidari Și Manole zece , Care -i și întrece .",Meșterul Manole ; Pe Argeș,Meșterul Manole ; Pe un mal frumos,Meșterul Manole ; Pe Argeș,Meșterul Manole ; Pe mal,pe Argeș,pe mal,Trece,Pe Argeș,Pe un mal frumos,2,4,pe,pe,Argeș,mal,PROPN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Brigadirul a strigat La Gheorghiță peste gard : Eși afară , măi Gheorghiță , Și -nhamă caii la căruță , Du căruța , la lemnar , Pe Ileana la spital , La spitalul militar , C -acolo -i spital central .","Brigadirul a strigat La Gheorghiță peste gard : Eși afară , măi Gheorghiță , Și -nhamă caii la căruță , Du căruța , la lemnar","Brigadirul a strigat La Gheorghiță peste gard : Eși afară , măi Gheorghiță , Și -nhamă caii la căruță , Du căruța la spital , La spitalul militar","Brigadirul a strigat La Gheorghiță peste gard : Eși afară , măi Gheorghiță , Și -nhamă caii la căruță , Du căruța la lemnar","Brigadirul a strigat La Gheorghiță peste gard : Eși afară , măi Gheorghiță , Și -nhamă caii la căruță , Du căruța la spital",la lemnar,la spital,duce,", la lemnar","la spital , La spitalul militar",3,6,la,la,lemnar,spital,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ole , apa cea de sus , Ce departe mi te- a dus , Ea te- a dus așa departe , Din Oinești , la nouă sate , Mi te- a dus pe- aici , pe- aici , Te- a oprit tocma -n Bravici !","Ole , apa cea de sus , Ce departe mi te- a dus , Ea te- a dus așa departe , Din Oinești","Ole , apa cea de sus , Ce departe mi te- a dus , Ea te- a dus așa departe , la nouă sate","Ole , apa cea de sus , Ce departe mi te- a dus , Ea te- a dus așa departe Din Oinești","Ole , apa cea de sus , Ce departe mi te- a dus , Ea te- a dus așa departe la sate",din Oinești,la sat,duce,", Din Oinești",", la nouă sate",3,4,din,la,Oinești,sat,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ole , cine te- a jelit , Maică- ta nu te- a găsit , Oliță , cozile tale Le- a despletit apa mare ; Oliță , batista ta Cum acoperă Cula ; Oliță , rochița ta , Rochița ta cea cloșată O -nvârtește Cula toată ; Oliță , papucii tăi Se -ncalță broaștele -n ei ; Oliță , hainele tale Stau în cui a mare jale , Ole , cine te- a -ngropat ?","Ole , cine te- a jelit , Maică- ta nu te- a găsit , Oliță , cozile tale Le- a despletit apa mare ; Oliță , batista ta Cum acoperă Cula ; Oliță , rochița ta , Rochița ta cea cloșată O -nvârtește Cula toată ; Oliță , papucii tăi Se -ncalță broaștele -n ei ; Oliță , hainele tale Stau în cui","Ole , cine te- a jelit , Maică- ta nu te- a găsit , Oliță , cozile tale Le- a despletit apa mare ; Oliță , batista ta Cum acoperă Cula ; Oliță , rochița ta , Rochița ta cea cloșată O -nvârtește Cula toată ; Oliță , papucii tăi Se -ncalță broaștele -n ei ; Oliță , hainele tale Stau a mare jale","Ole , cine te- a jelit , Maică- ta nu te- a găsit , Oliță , cozile tale Le- a despletit apa mare ; Oliță , batista ta Cum acoperă Cula ; Oliță , rochița ta , Rochița ta cea cloșată O -nvârtește Cula toată ; Oliță , papucii tăi Se -ncalță broaștele -n ei ; Oliță , hainele tale Stau în cui","Ole , cine te- a jelit , Maică- ta nu te- a găsit , Oliță , cozile tale Le- a despletit apa mare ; Oliță , batista ta Cum acoperă Cula ; Oliță , rochița ta , Rochița ta cea cloșată O -nvârtește Cula toată ; Oliță , papucii tăi Se -ncalță broaștele -n ei ; Oliță , hainele tale Stau a jale",în cui,a jale,sta,în cui,a mare jale,2,3,în,a,cui,jale,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Dar el nu -mi răsare , Ci va să se -nsoare ; Că mi- a tot umblat Lumea -n lung și -n lat , Ţara Românească Şi Moldovenească Lungiș , Curmeziș , Măre , nouă ai , Tot pe nouă cai ; Patru -a ciumpăvit , Cinci a omorît Şi tot n- a găsit Potrivă să -i fie Vro dalbă soţie ; Făr- de mi- a găsit Şi mi- a nemerit , La nouă argele , Nouă feciorele , în prunduţ de mare , Pe unde răsare .","Dar el nu -mi răsare , Ci va să se -nsoare ; Că mi- a tot umblat Lumea -n lung și -n lat , Ţara Românească Şi Moldovenească Lungiș , Curmeziș , Măre , nouă ai , Tot pe nouă cai ; Patru -a ciumpăvit , Cinci a omorît Şi tot n- a găsit Potrivă să -i fie Vro dalbă soţie ; Făr- de mi- a găsit Şi mi- a nemerit , La nouă argele","Dar el nu -mi răsare , Ci va să se -nsoare ; Că mi- a tot umblat Lumea -n lung și -n lat , Ţara Românească Şi Moldovenească Lungiș , Curmeziș , Măre , nouă ai , Tot pe nouă cai ; Patru -a ciumpăvit , Cinci a omorît Şi tot n- a găsit Potrivă să -i fie Vro dalbă soţie ; Făr- de mi- a găsit Şi mi- a nemerit , în prunduţ de mare","Dar el nu -mi răsare , Ci va să se -nsoare ; Că mi- a tot umblat Lumea -n lung și -n lat , Ţara Românească Şi Moldovenească Lungiș , Curmeziș , Măre , nouă ai , Tot pe nouă cai ; Patru -a ciumpăvit , Cinci a omorît Şi tot n- a găsit Potrivă să -i fie Vro dalbă soţie ; Făr- de mi- a găsit Şi mi- a nemerit La argele","Dar el nu -mi răsare , Ci va să se -nsoare ; Că mi- a tot umblat Lumea -n lung și -n lat , Ţara Românească Şi Moldovenească Lungiș , Curmeziș , Măre , nouă ai , Tot pe nouă cai ; Patru -a ciumpăvit , Cinci a omorît Şi tot n- a găsit Potrivă să -i fie Vro dalbă soţie ; Făr- de mi- a găsit Şi mi- a nemerit în prunduţ",la argea,în prunduț,nemeri,", La nouă argele",", în prunduţ de mare",4,5,la,în,argea,prunduț,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Pe pod că -mi trecea , Pe scară suia , Pe scară Ușoară , Pe scară de fier , în cuie d- oţel , Pîn- la naltul cer .","Pe pod că -mi trecea , Pe scară suia , Pe scară Ușoară , Pe scară de fier , în cuie d- oţel","Pe pod că -mi trecea , Pe scară suia , Pîn- la naltul cer","Pe pod că -mi trecea , Pe scară suia Pe scară","Pe pod că -mi trecea , Pe scară suia Pîn- cer",pe scară,până cer,sui,", Pe scară Ușoară , Pe scară de fier , în cuie d- oţel",", Pîn- la naltul cer",14,5,pe,până,scară,cer,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Floare ș- o lalea , Podul cînd trecea , Pe pod cînd mergea Către mînăstire Pentru pomenire Şi la cununie Să -i fie soţie , Ileana Sîmzeana , Doamna florilor Ş- a garoafelor , Sora Soarelui , Spuma laptelui , Din gură -i zicea Ş- astfel îi grăia : Frate , frăţioare , Puternice Soare , Ia mai spune -mi : Oare Und- s- a mai văzut Şi s- a cunoscut , Und- s- a auzit Şi s- a pomenit Mirele d- a dreapta , Mireasa -nainte ?","Floare ș- o lalea , Podul cînd trecea , Pe pod cînd mergea Către mînăstire","Floare ș- o lalea , Podul cînd trecea , Pe pod cînd mergea Pentru pomenire Şi la cununie","Floare ș- o lalea , Podul cînd trecea , Pe pod cînd mergea Către mînăstire","Floare ș- o lalea , Podul cînd trecea , Pe pod cînd mergea Pentru pomenire",către mânăstire,pentru pomenire,merge,Către mînăstire,Pentru pomenire Şi la cununie,2,5,către,pentru,mânăstire,pomenire,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Foaie verde de mălură , Ieșea Gerul din fîntînă , Cu toiag de gheaţă -n mînă , Cu căciulă de zăpadă , Cu mustăţi de cridă albă , Şi din chică Roua -i pică .","Foaie verde de mălură , Ieșea Gerul din fîntînă","Foaie verde de mălură , Ieșea Gerul , Cu toiag de gheaţă -n mînă , Cu căciulă de zăpadă , Cu mustăţi de cridă albă","Foaie verde de mălură , Ieșea Gerul din fîntînă","Foaie verde de mălură , Ieșea Gerul Cu toiag",din fântână,cu toiag,ieși,din fîntînă,", Cu toiag de gheaţă -n mînă , Cu căciulă de zăpadă , Cu mustăţi de cridă albă",2,18,din,cu,fântână,toiag,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Foaie de năut , Dumnezeu n- a vrut , Şi- a dat ploaie -n vînt Şi le- a rătăcit , Mi le- a despărţit Şi le- a risipit : Fata a mai mare Luă pe drum la vale , Niciun habar n- are ; A mai mijlocie Apucă pîn vie , Nici nu se mai știe ; A mai mititea Luă p- o potecea .","Foaie de năut , Dumnezeu n- a vrut , Şi- a dat ploaie -n vînt Şi le- a rătăcit , Mi le- a despărţit Şi le- a risipit : Fata a mai mare Luă pe drum","Foaie de năut , Dumnezeu n- a vrut , Şi- a dat ploaie -n vînt Şi le- a rătăcit , Mi le- a despărţit Şi le- a risipit : Fata a mai mare Luă la vale","Foaie de năut , Dumnezeu n- a vrut , Şi- a dat ploaie -n vînt Şi le- a rătăcit , Mi le- a despărţit Şi le- a risipit : Fata a mai mare Luă pe drum","Foaie de năut , Dumnezeu n- a vrut , Şi- a dat ploaie -n vînt Şi le- a rătăcit , Mi le- a despărţit Şi le- a risipit : Fata a mai mare Luă la vale",pe drum,la vale,lua,pe drum,la vale,2,2,pe,la,drum,vale,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Din sat în sat întreba Pînă Bîrladul găsea , Acas- la popa mergea .",Din sat,în sat,Din sat,în sat,din sat,în sat,întreba,Din sat,în sat,2,2,din,în,sat,sat,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Plecat -au , plecat , Din cutare sat , Des- de- dimineaţă , Prin roauă și ceaţă , Vro trei sorurele , Mîndre , frumușele .","Plecat -au , plecat , Din cutare sat","Plecat -au , plecat , Prin roauă și ceaţă ,","Plecat -au , plecat Din sat","Plecat -au , plecat Prin roauă",din sat,prin rouă,pleca,", Din cutare sat",", Prin roauă și ceaţă ,",4,6,din,prin,sat,rouă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Numai un Cuc mic , Tinerel , voinic , Prin păduri zbura , Dorul și -l cînta , Că singur era Cum Ana -l vedea , Ea că mi -i zicea : Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară , La drumul de cară , Să dau de surori iară , Că ţ -oi fi eu vară !","Numai un Cuc mic , Tinerel , voinic , Prin păduri zbura , Dorul și -l cînta , Că singur era Cum Ana -l vedea , Ea că mi -i zicea : Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară","Numai un Cuc mic , Tinerel , voinic , Prin păduri zbura , Dorul și -l cînta , Că singur era Cum Ana -l vedea , Ea că mi -i zicea : Cucule voinice , Scoate -mă d- aice , Scoate -mă , La drumul de cară","Numai un Cuc mic , Tinerel , voinic , Prin păduri zbura , Dorul și -l cînta , Că singur era Cum Ana -l vedea , Ea că mi -i zicea : Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară","Numai un Cuc mic , Tinerel , voinic , Prin păduri zbura , Dorul și -l cînta , Că singur era Cum Ana -l vedea , Ea că mi -i zicea : Cucule voinice , Scoate -mă d- aice , Scoate -mă La drumul",la țară,la drum,scoate,la ţară,", La drumul de cară",2,5,la,la,țară,drum,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară , La drumul de cară , Să dau de surori iară , Ţ -oi fi sorioară !","Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară","Cucule voinice , Scoate -mă d- aice , Scoate -mă , La drumul de cară , Să dau de surori iară","Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară","Cucule voinice , Scoate -mă d- aice , Scoate -mă La drumul",la țară,la drum,scoate,la ţară,", La drumul de cară , Să dau de surori iară",2,11,la,la,țară,drum,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară , La drumul de cară , Să dau de surori iară , Că ţ -oi fi soţie Pînă voi fi vie !","Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară","Cucule voinice , Scoate -mă d- aice , Scoate -mă , La drumul de cară , Să dau de surori iară","Cucule voinice , Scoate -mă d- aice , Scoate -mă la ţară","Cucule voinice , Scoate -mă d- aice , Scoate -mă La drumul",la țară,la drum,scoate,la ţară,", La drumul de cară , Să dau de surori iară",2,11,la,la,țară,drum,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Eu slujeam în casă , Tu slujeai la masă , Cu faţă voioasă , Vorbă cuvioasă ; Tu că m- ai peţit , că n- am primit , Şi , de focul meu , De urîtul tău , m- am pedepsit Şi am pribegit .","Eu slujeam în casă , Tu slujeai la masă","Eu slujeam în casă , Tu slujeai , Cu faţă voioasă , Vorbă cuvioasă","Eu slujeam în casă , Tu slujeai la masă","Eu slujeam în casă , Tu slujeai Cu faţă",la masă,cu față,sluji,la masă,", Cu faţă voioasă , Vorbă cuvioasă",2,7,la,cu,masă,față,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Frumos o lega , Pe cal o punea Şi cu ea pleca , Mergînd cu folos Tot pe Cerna -n jos .","Frumos o lega , Pe cal o punea Şi cu ea pleca , Mergînd cu folos","Frumos o lega , Pe cal o punea Şi cu ea pleca , Mergînd Tot pe Cerna","Frumos o lega , Pe cal o punea Şi cu ea pleca , Mergînd cu folos","Frumos o lega , Pe cal o punea Şi cu ea pleca , Mergînd pe Cerna",cu folos,pe Cerna,merge,cu folos,Tot pe Cerna,2,3,cu,pe,folos,Cerna,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
